w1,w2,b,cost
-3.3830212505631523,9.918310703754939,144.2999999999961,26.956700657744467
-5.834559574543029,10.791218971691237,145.49999999999602,26.29310977484791
-5.66258882773563,10.660761738946638,146.79999999999595,27.248351955844267
-4.668121138724402,9.87828689234529,148.09999999999587,27.660330450450054
-6.137855526356475,11.256381698932426,149.4999999999958,26.990552085516203
-7.111829302259698,11.254416316957695,150.79999999999572,26.468139341401482
-3.8192323636164978,10.323456733709541,152.29999999999563,25.963765967590664
-6.994009728745556,11.372016271824604,153.39999999999557,25.110745760860784
-3.7542211596934703,10.388346755113956,154.8999999999955,25.82287101019032
-6.958137449552377,11.407821684187471,155.99999999999542,25.016570243133785
-3.7344273343701184,10.408103684249252,157.49999999999534,25.688640520323535
-6.947215491713521,11.418723283222311,158.59999999999528,24.920919655854057
-3.728400749761786,10.414119035152341,160.0999999999952,25.556439146951625
-6.813285134378862,11.380391824215325,161.19999999999513,22.611617150369803
-3.6544998391366,10.39296826857049,162.69999999999504,25.42092353549979
-4.56353186188223,10.64892573221606,163.99999999999497,24.80563339278311
-6.3881501034511885,11.13677752350501,164.9999999999949,24.42607229014407
-5.495343650270671,10.915023358354116,166.09999999999485,24.048334561691288
-5.703215409471843,10.973445002696028,167.29999999999478,23.56988309211486
-1.8904093550780234,10.096239458813864,168.6999999999947,25.754158000422812
-6.037898372871794,6.257694131425002,169.89999999999463,26.50857566312622
-5.053961950571598,11.105719648303777,170.99999999999457,25.89826636504234
