w1,w2,b,cost
-0.14576091168856972,0.1445642284955025,1.5389999999999413,0.7267018108274004
-0.13978757010813722,0.143819962545754,1.5639999999999386,0.7248587842177994
-0.15675931973415283,0.14982913294394293,1.587999999999936,0.7122948736397317
-0.13733189913950497,0.13841418750550427,1.6129999999999332,0.7307253912093329
-0.14687808879405617,0.1537381228942319,1.6379999999999304,0.7375597180383008
-0.15041468742067005,0.14258155958990715,1.6629999999999276,0.7172158423620336
-0.13400475555159053,0.1433316029776496,1.6859999999999251,0.7069221952043199
-0.16335872388224318,0.15143419440756545,1.7089999999999226,0.6844047088464673
-0.14747562273394527,0.13921571360637666,1.7309999999999202,0.6621684844448976
-0.14014764976321642,0.13817379083827086,1.7539999999999176,0.7006657234755961
-0.1403529331830679,0.14686934808179447,1.776999999999915,0.676308392715818
-0.16117112799177583,0.15301111531585135,1.7989999999999127,0.6842578912494696
-0.14528932589088075,0.140791698100849,1.8209999999999102,0.655449694938244
-0.13242705124896775,0.14114322921959474,1.8429999999999078,0.6965906248342633
-0.1497405748099177,0.1482278528322346,1.8659999999999053,0.6866610545449991
-0.13185366764389816,0.1398511307652905,1.8889999999999028,0.6926169097608552
-0.12453681385900053,0.13310861918891856,1.9109999999999003,0.6766109219182175
-0.14105680346117203,0.1433476353466976,1.932999999999898,0.6433008493986613
-0.1290145999199017,0.14609949410630033,1.9539999999998956,0.6410209568182128
-0.142484117746955,0.14246098542835686,1.9759999999998932,0.6341442143608135
-0.14195154929913473,0.15101480705105286,1.9989999999998906,0.6632217011594131
-0.11688822107059277,0.13448325532706965,2.022999999999888,0.6929158459788242
-0.1181195767258874,0.13306803382243204,2.0469999999998856,0.6787576135102915
-0.12810160440009666,0.14575776439372387,2.068999999999883,0.6245846813236522
-0.12761497826474194,0.14309250464747067,2.0919999999998806,0.6517009649396838
-0.14509676843929525,0.15077992711740024,2.113999999999878,0.6350538899430784
-0.13898204275694795,0.1437949196214286,2.1359999999998758,0.6619471474831172
-0.11800689204121956,0.15102707117626044,2.1559999999998736,0.6384970605880941
-0.12781713241962409,0.14717709918400604,2.177999999999871,0.6243320407940716
-0.12876713181890348,0.13967183551354523,2.198999999999869,0.6581685602932275
-0.1298535623780677,0.14995254443712241,2.2209999999998664,0.6736327421340498
-0.1308023524959347,0.14244563264007506,2.241999999999864,0.6551910047701504
-0.11307695252550234,0.15021922155464232,2.260999999999862,0.6242669092161303
-0.12547000947442633,0.14685083707261481,2.2829999999998596,0.61582442806403
-0.1221230111027161,0.14666374558743037,2.3029999999998574,0.6592094144297057
-0.1053803277006975,0.14982185895209732,2.3199999999998555,0.6066206587168288
-0.12622901405272496,0.14920895897035294,2.341999999999853,0.6172505805130966
-0.12045863717179539,0.156160175167,2.358999999999851,0.6351689308743722
-0.1012029333964607,0.15711710574432838,2.378999999999849,0.6086329736840422
-0.1089946273767428,0.13706055810768372,2.3999999999998467,0.6280228101827405
-0.10238818416765093,0.13377698569689447,2.4199999999998445,0.6271721701225119
-0.10630034175518645,0.1564248115670324,2.4379999999998425,0.6131104678009098
-0.100457678870205,0.15735560618489774,2.4579999999998403,0.5823096597488213
-0.08847457553578361,0.14012890554193833,2.4759999999998383,0.5967719124251278
-0.10111619536942935,0.1464208043638136,2.4949999999998362,0.6036947187244701
-0.10849627169580861,0.15055057672392919,2.5129999999998343,0.5863992401225376
-0.12118348227360254,0.15831676150489055,2.5299999999998324,0.5946351642278683
-0.10096293476926779,0.15174534469896742,2.5469999999998305,0.6187823341125948
-0.11099154881274069,0.15734728488564545,2.5639999999998286,0.5911411922776874
-0.11114912112095188,0.15593116343923413,2.5809999999998268,0.5864711683022296
-0.10225490677454016,0.15792465281996468,2.597999999999825,0.6032424812241243
-0.10713013398840149,0.16307623262969112,2.616999999999823,0.600847514903423
-0.10044453280811926,0.15093292938011862,2.633999999999821,0.5755762882893414
-0.10756099030364676,0.15274795218881887,2.650999999999819,0.5704116614892948
-0.0814331456255677,0.142211269722372,2.667999999999817,0.5960754834605616
-0.10413733722418499,0.1524646314685816,2.686999999999815,0.6018452857968797
-0.07801152559419328,0.14192811724483778,2.703999999999813,0.5937041225186469
-0.09345307961414573,0.14967137689229482,2.722999999999811,0.5771387936559847
-0.1024683464857228,0.15062916330149595,2.7399999999998093,0.5734607962550876
-0.09988206856958634,0.15224211218715097,2.7579999999998073,0.5742740685747053
-0.10889351775187227,0.1531983720314955,2.7749999999998054,0.5712531908070092
-0.09036957170795429,0.14870545357016898,2.7919999999998035,0.5658619710613765
-0.09938666964117947,0.14966381356802466,2.8089999999998017,0.5696083497349347
-0.09442156325429799,0.15183987346402925,2.8269999999997997,0.5703306896779123
-0.09661624741731993,0.15040747873189572,2.843999999999798,0.5693037931215733
-0.08388326192712434,0.14966290825843143,2.861999999999796,0.5778268352480923
-0.08608420398861275,0.14823180626094284,2.878999999999794,0.5673688476115413
-0.1050329172514762,0.13221868435782605,2.8939999999997923,0.5665843732289894
-0.08860751399673426,0.15360558616661782,2.9109999999997904,0.5495549508017741
-0.08963961430099751,0.15322723689171924,2.9289999999997884,0.5482229028375959
-0.0918371381010817,0.15179401830959346,2.9459999999997866,0.563507468649259
-0.07517788956048518,0.15772490153659877,2.960999999999785,0.5514563652915879
-0.07016267053575706,0.14548852845326146,2.976999999999783,0.5626418408622178
-0.08556632270632399,0.1487968553777142,2.9939999999997813,0.5757906203758253
-0.07155695256680082,0.1354649883781285,3.0079999999997797,0.538403517690464
-0.08835917547993846,0.15188580163015694,3.023999999999778,0.5503334478439641
-0.07170199223774988,0.1578166303540045,3.0389999999997763,0.5473203709165204
-0.06609930046851445,0.1450705361913303,3.0539999999997747,0.577224718601199
-0.08150536556660383,0.14837911132970788,3.070999999999773,0.5715990091138761
-0.10937739286416322,0.14617842032456385,3.088999999999771,0.5675006353629453
-0.09945152034683187,0.14006632580929237,3.103999999999769,0.5586965122736812
-0.0759618571469925,0.15415744099747847,3.1179999999997676,0.5501301877546343
-0.0906060871959601,0.15130976049694495,3.133999999999766,0.5516784249904143
-0.10236531862728275,0.16125766011204365,3.151999999999764,0.5570684647693828
-0.1037356025120097,0.14415766214278716,3.168999999999762,0.5795040521388475
-0.09280556631207278,0.1640207607867201,3.1829999999997605,0.5497986478994425
-0.09258724496195125,0.16339777005789802,3.197999999999759,0.549773982458385
-0.08320521125621301,0.14953634387696624,3.212999999999757,0.5565706506900654
-0.10172247910763521,0.14311426061926283,3.2299999999997553,0.553757729495251
-0.11685525945847353,0.155319212298761,3.2449999999997536,0.5491795265659037
-0.10232171337313084,0.14689466714617766,3.260999999999752,0.5733947346872375
-0.0972284195829406,0.16037342322635428,3.2749999999997503,0.540190322312707
-0.08417756825059791,0.1551519637326785,3.2919999999997485,0.5792599512983437
-0.09448683778220908,0.15936698889001474,3.3079999999997467,0.5473316030493585
-0.11178318367577399,0.15248835868748845,3.3269999999997446,0.5634901065079297
-0.08282846387973948,0.15594350795862608,3.342999999999743,0.5753755372289223
-0.09313853454218873,0.16015806307783725,3.358999999999741,0.544619578833703
-0.09851066840442141,0.15981404520382977,3.3749999999997393,0.5559902836927423
-0.0942559907576054,0.1637482436887322,3.3899999999997377,0.5647539892574693
-0.08648711010360567,0.13841755735200878,3.403999999999736,0.5546775499024668
-0.08512134012699751,0.15270875353282126,3.4189999999997345,0.5462929116545497
-0.07779016763683183,0.14669546187221588,3.433999999999733,0.5466309641121622
-0.07039370774904884,0.14884470158977134,3.4479999999997313,0.5533830452536272
-0.07117636944153176,0.14639062817198698,3.4629999999997296,0.563864363751694
-0.0685498562756012,0.1505735054374639,3.476999999999728,0.5517240286354205
-0.0685932942870466,0.15053914832797044,3.4909999999997265,0.5367227441002421
-0.06863670650394907,0.15050481162056026,3.504999999999725,0.5360628076534382
-0.0686800929416261,0.15047049530311837,3.5189999999997235,0.5354028712088831
-0.06872345361538611,0.15043619936353664,3.532999999999722,0.5347429347665753
-0.0687667885405282,0.15040192378971406,3.5469999999997204,0.5340829983265134
-0.06955041633702574,0.14794692565568593,3.5619999999997187,0.5588812229429332
-0.07237443402383298,0.14739953257559724,3.5749999999997173,0.5302545560243389
-0.056781822849149254,0.14474729450826457,3.585999999999716,0.5304123551522185
-0.07610173938205733,0.1666954818540184,3.5989999999997146,0.5192654142596199
-0.07830780702320465,0.15490090414024021,3.612999999999713,0.5338246657974608
-0.07686085139604344,0.15183172877812745,3.6269999999997116,0.5338189034010675
-0.07623832172249756,0.15605621435504147,3.63999999999971,0.545957288539778
-0.06454615966147842,0.1502837266130581,3.6539999999997086,0.5342956512232745
-0.06459197516490511,0.1502495415812462,3.667999999999707,0.5283799737373245
-0.06463776346197661,0.1502153768493339,3.6819999999997055,0.5277200368962333
-0.08547984410699791,0.16047697262764787,3.694999999999704,0.5297200298536765
-0.05591318843465781,0.1474880285953844,3.705999999999703,0.5213763781384525
-0.0736980965457674,0.15556062547817262,3.7189999999997014,0.5314332703293619
-0.08280376247010768,0.160084172251244,3.7319999999997,0.5334477959039315
-0.05323869591983305,0.1470954614733543,3.742999999999699,0.5197227762790148
-0.07102519220934901,0.15516829147200395,3.7559999999996974,0.5299845344716979
-0.08013244536899691,0.15969207122250711,3.768999999999696,0.5319162144681245
-0.05056896511149095,0.14670359328370097,3.7799999999996947,0.5180696786891578
-0.06832945861243986,0.16686059408618478,3.7929999999996933,0.512403923600909
-0.07054014162207953,0.1550659183247659,3.8069999999996917,0.5247446571466822
-0.07964768281650943,0.15958975886692212,3.8199999999996903,0.5297003320406274
-0.06532363155866965,0.15345967024197912,3.829999999999689,0.5188794561634977
-0.07290744128322389,0.16966780910089593,3.8429999999996878,0.5133471763924167
-0.05955735533244032,0.148052228223311,3.8549999999996865,0.5262888530133011
-0.06734492135193629,0.16264035018924136,3.867999999999685,0.5132965258214974
-0.07870879762751448,0.15675399081108427,3.8819999999996835,0.5150526404847446
-0.05527136937314172,0.15186811599801012,3.8929999999996823,0.5167708883932435
-0.05706758962261122,0.15353634264613902,3.904999999999681,0.5168732611158129
-0.05886274323300908,0.15520357866089543,3.9169999999996796,0.5163678579262686
-0.058874621408337866,0.15473398140621691,3.9279999999996784,0.5089958146369385
-0.06066870195951217,0.15640050623408205,3.939999999999677,0.5154206836444843
-0.06884176442187866,0.15731529481803871,3.9539999999996756,0.5129856030974947
-0.07543242502944464,0.161028126094745,3.9659999999996742,0.5297890594033132
-0.08919201508862037,0.171222504611699,3.976999999999673,0.5113973577574532
-0.059536796416195664,0.14867096312167205,3.9889999999996717,0.5107120793878192
-0.08061276202077684,0.1674638679547063,4.000999999999671,0.5077708717632521
-0.05668199302002656,0.15762900935929694,4.013999999999675,0.5273569260124655
-0.07351315175484013,0.1621734392533831,4.02799999999968,0.5062819256340064
-0.08727388152495305,0.17236713765565473,4.0389999999996835,0.5091504221776796
-0.06543943735508022,0.16876434045597088,4.0509999999996875,0.5011979683542268
-0.07317385726077992,0.1610923817725397,4.0629999999996915,0.5177983005691721
-0.08693478851217795,0.17128672213291637,4.073999999999695,0.5079071966878871
-0.05728091023554317,0.14873514250897044,4.085999999999699,0.5065723612912312
-0.07576830596762968,0.15938156402082976,4.0989999999997035,0.49713918242952093
-0.05233262384839555,0.15449412889116879,4.109999999999707,0.5085444927814915
-0.054130589196106374,0.15616079614926442,4.121999999999711,0.5081080472821484
-0.055927486868463945,0.15782647369999112,4.133999999999715,0.5076026426300542
-0.060036101170896146,0.1553418753267749,4.144999999999719,0.5013514744082833
-0.06714063853147104,0.16117420653112413,4.156999999999723,0.497719491083715
-0.04327416122403824,0.15205657775746279,4.166999999999726,0.47380378624913205
-0.057294415884830856,0.15893866922451494,4.17899999999973,0.48548209463484837
-0.058104088723233006,0.16412051636131064,4.190999999999734,0.5076400409837091
-0.04045260068826315,0.14864560036821012,4.203999999999739,0.5222440060122588
-0.07072553695481168,0.16183251591387954,4.216999999999743,0.49637916311467817
-0.06449117386881785,0.16066435656009243,4.227999999999747,0.5156849351648628
-0.05393283343049111,0.15264074249775061,4.23899999999975,0.5055817239516585
-0.057971884013699945,0.1558850314992154,4.249999999999754,0.4959725583351304
-0.04833679821579691,0.149461637861813,4.259999999999757,0.5053622953622584
-0.0645169657629858,0.16193772092082864,4.271999999999761,0.5167742878262092
-0.04065204645596356,0.1528196387538376,4.281999999999765,0.46974429413549235
-0.07046572735694924,0.16490103276739443,4.292999999999768,0.48955336591989945
-0.03620819070702452,0.15021086806192094,4.304999999999772,0.5060709739070391
-0.046880836789879636,0.1513406736342599,4.319999999999777,0.511079523451544
-0.07662007069163591,0.16914875385505507,4.330999999999781,0.4858549884452817
-0.04235887944363895,0.15445606674995976,4.342999999999785,0.5054541892362769
-0.039371595611744865,0.1563920332070053,4.353999999999789,0.49329077167193075
-0.057467705699534355,0.16193586086288422,4.364999999999792,0.4989846414226292
-0.05340807840029395,0.15553034249086872,4.375999999999796,0.5112859067921619
-0.043775702700656546,0.14910715947638647,4.385999999999799,0.5009641717059999
-0.06400964595709924,0.16293956963361228,4.397999999999803,0.5108764063774927
-0.07224643126373416,0.16835737546988044,4.408999999999807,0.5023621813382548
-0.0379878371887177,0.15366515830443023,4.420999999999811,0.5017594686772427
-0.03818957860052075,0.15726801577758612,4.432999999999815,0.503531809558844
-0.04992101732727686,0.15980819506667632,4.442999999999818,0.48151172242303475
-0.05532360088397102,0.1610329330756545,4.454999999999822,0.5085627959031395
-0.05568752144833475,0.16139323059835067,4.464999999999826,0.4938810125065494
-0.05605122590785664,0.16175331416765484,4.474999999999829,0.4935433629491003
-0.05641471439086501,0.16211318391061805,4.4849999999998325,0.49320571395532115
-0.056777987025611834,0.16247283995421485,4.494999999999836,0.4928680655248776
-0.05714104394027311,0.16283228242534556,4.504999999999839,0.4925304176574355
-0.05750388526294874,0.16319151145083494,4.5149999999998425,0.49219277035265957
-0.057866511121662315,0.16355052715743135,4.524999999999846,0.4918551236102164
-0.058228921644361616,0.16390932967180924,4.534999999999849,0.4915174774297717
-0.055498855855888235,0.16333472153190842,4.5449999999998525,0.49238227064632273
-0.05586267234960667,0.1636936521968916,4.554999999999856,0.4908472146395834
-0.056226272800282875,0.16405236972015613,4.564999999999859,0.4905095671574526
-0.05658965733620854,0.1644108742282706,4.5749999999998625,0.49017192023776
-0.05695282608559902,0.16476916584772858,4.584999999999866,0.4898342738801711
-0.05731577917659367,0.1651272447049486,4.594999999999869,0.48949662808435246
-0.04725277578631789,0.15956453613435137,4.603999999999872,0.490127907279013
-0.05473490962012395,0.16347244068801406,4.6139999999998755,0.4861096367211672
-0.055099179763612775,0.16383128957202805,4.623999999999879,0.4885246988296083
-0.05546323359467111,0.16418992536288687,4.633999999999882,0.4881870509219946
-0.052734810138720424,0.1636151505984712,4.6439999999998856,0.4890238883899699
-0.05310026798970478,0.1639739147378856,4.653999999999889,0.4875167846805445
-0.05346550882296935,0.1643324658344681,4.663999999999892,0.4871791354743197
-0.05383053276738441,0.1646908040147285,4.673999999999896,0.48684148683155715
-0.05419533995174377,0.16504892940510202,4.683999999999899,0.4865038387519212
-0.05455993050476489,0.16540684213194834,4.693999999999902,0.4861661912350781
-0.054924304555088725,0.16576454232155227,4.703999999999906,0.4858285442806933
-0.052196201128249596,0.16518883251146432,4.713999999999909,0.4866647173372298
-0.052561978818304454,0.16554666216045894,4.723999999999912,0.4851582799440033
-0.05292753930071128,0.16590427932154464,4.733999999999916,0.4848206316893107
-0.05329288270445317,0.16626168412090195,4.743999999999919,0.4844829839975145
-0.05365800915843674,0.16661887668463643,4.753999999999922,0.4841453368682808
-0.05402291879149211,0.1669758571387788,4.763999999999926,0.4838076903012755
-0.04396187078143506,0.1614120508173625,4.772999999999929,0.4849292774802764
-0.03828345728966257,0.16217408237990422,4.782999999999932,0.4997946588637692
-0.047901415701190914,0.16361316656672792,4.792999999999935,0.48624430420983844
-0.048269743738811585,0.16397193188430823,4.802999999999939,0.48250572944982517
-0.04863785305432605,0.16433048415835708,4.812999999999942,0.4821680768114232
-0.04900574377761682,0.16468882351538477,4.822999999999945,0.4818304247385217
-0.04937341603848934,0.1650469500818268,4.832999999999949,0.4814927732307841
-0.04974086996667169,0.1654048639840431,4.842999999999952,0.48115512228787494
-0.050108105691815195,0.16576256534831912,4.852999999999955,0.4808174719094584
-0.05047512334349418,0.16612005430086468,4.862999999999959,0.4804798220951998
-0.04774966194817566,0.16554413337915624,4.872999999999962,0.4812707208091906
-0.04811808010084892,0.16590175204189336,4.882999999999965,0.47980955204385534
-0.048486279477903516,0.16625915834201058,4.892999999999969,0.4794719009343804
-0.04885426020925367,0.16661635240561393,4.902999999999972,0.47913425038949725
-0.04922202242473651,0.16697333435873432,4.912999999999975,0.478796600408871
-0.049589566254112094,0.167330104327328,4.922999999999979,0.478458950992166
-0.04995689182706323,0.1676866624372771,4.932999999999982,0.47812130213904797
-0.047231738170165787,0.16710981122572885,4.942999999999985,0.4789117270585625
-0.04760046387851765,0.16746650015105494,4.952999999999989,0.4774510340082725
-0.04796897062861676,0.16782297726586173,4.962999999999992,0.4771133838582264
-0.048337258550485936,0.16817924269592696,4.972999999999995,0.47677573427220254
-0.03923234177099619,0.16506702728817388,4.981999999999998,0.47162219054123755
-0.034476827608378224,0.16786893875806905,4.991000000000001,0.47695181670212106
-0.04760191014113998,0.16874169287499505,5.001000000000005,0.47813925020657544
-0.03849743002933887,0.16562914347070862,5.010000000000008,0.4707569006129822
-0.03374235227510583,0.16843072114240562,5.019000000000011,0.4760861144931628
-0.046867870957102646,0.16930314165935076,5.029000000000014,0.47722713174033254
-0.05010783062603209,0.16603455145183144,5.038000000000017,0.4691378852347379
-0.04666283582374097,0.16465367114042806,5.04600000000002,0.46329084155161115
-0.043219886742768734,0.16327361082918576,5.0540000000000225,0.46302929649316704
-0.04049366243385557,0.16729999352307018,5.0630000000000255,0.4835649134056214
-0.03686591318548103,0.1615257491322405,5.0720000000000285,0.46271041783718464
-0.041367487461016074,0.1680250667002316,5.082000000000032,0.48542225993857613
-0.03773921931418461,0.16225039174339503,5.091000000000035,0.4621592978589639
-0.04224027499939722,0.16874927900105974,5.101000000000038,0.48475333853259056
-0.038611488570194794,0.16297417398942532,5.110000000000041,0.4616081486286273
-0.03599860566270509,0.16592589638635696,5.1200000000000445,0.4866440157666385
-0.03795777944787354,0.16389659692662445,5.1290000000000475,0.47780284486804775
-0.0353452847286873,0.16684777156648337,5.139000000000051,0.4859891178783463
-0.03730484647164371,0.16481792467494993,5.148000000000054,0.47723746053737537
-0.05968775137224461,0.17156512862549955,5.1560000000000565,0.4493831538352074
-0.03274364685570133,0.17180599241545227,5.164000000000059,0.46609350311161885
-0.0259603446642589,0.16865914313228972,5.1740000000000625,0.4696462706008813
-0.04610100022541738,0.16707523878318123,5.1830000000000656,0.47102154508643385
-0.04265838477602576,0.16569374048644506,5.191000000000068,0.4593431737003551
-0.03454532631323824,0.16203608986225412,5.199000000000071,0.45283175790737745
-0.03904827860944071,0.1685351043775642,5.209000000000074,0.4811698879030926
-0.05431672759972871,0.17173336591549923,5.217000000000077,0.4505911739028142
-0.04176445885890914,0.16563727819159507,5.22500000000008,0.4614540656477606
-0.05254727116572768,0.1709529004635746,5.232000000000082,0.4443765068691187
-0.022635966061828123,0.16803656408261516,5.238000000000084,0.45275992455006686
-0.04277859571948592,0.16645302943601936,5.247000000000087,0.4693042376581272
-0.05356080580728373,0.17176816729516003,5.254000000000089,0.4438064115417334
-0.05523183856408227,0.17236832557825654,5.261000000000092,0.44658461136019867
-0.05690187902117319,0.17296812747283458,5.268000000000094,0.4464089458565157
-0.021917247787483954,0.16950005059098844,5.276000000000097,0.4628572745967445
-0.030900854678382647,0.17292389587172446,5.283000000000099,0.4489752940806626
-0.05958594673401844,0.1806087326266959,5.292000000000102,0.46137435654019276
-0.0398911360194631,0.17086600452739148,5.301000000000105,0.49007331889331585
-0.040936231887658416,0.16736661524748264,5.310000000000108,0.4617587983208301
-0.055538450614922616,0.17928087423335845,5.318000000000111,0.46237811763805803
-0.035846043401555,0.16953893464851613,5.327000000000114,0.48897354339553234
-0.05493530855585571,0.17933626372384148,5.336000000000117,0.46751836006226155
-0.02381095531851668,0.18226361072756164,5.344000000000119,0.4733808313312097
-0.05260992761185393,0.1729130676625578,5.351000000000122,0.44797907404962034
-0.044795190126606266,0.17128343840313928,5.358000000000124,0.4483274913676595
-0.04135335009886573,0.16989944117558592,5.366000000000127,0.45463269183370253
-0.0147532921909506,0.16575620739475355,5.373000000000129,0.4527797928091622
-0.04109666869092491,0.17503401208075842,5.380000000000131,0.46033324966898564
-0.015198006610300489,0.1675504241775206,5.387000000000134,0.4509905662110728
-0.04154111902808583,0.1768271634141604,5.394000000000136,0.4599074532650032
-0.024190821470276513,0.16867591855514016,5.402000000000139,0.46724011022924045
-0.01627038810989125,0.1662971143886186,5.410000000000141,0.4615046502338389
-0.033157996159551464,0.17549223080653378,5.418000000000144,0.44184461082866533
-0.04505393591566048,0.16891919251745738,5.426000000000147,0.46180234833960765
-0.024152636584490378,0.18255852736671607,5.433000000000149,0.45946819900959923
-0.030742524398742994,0.17424783931493382,5.439000000000151,0.45707854385206614
-0.03848889238214895,0.1662521304488856,5.448000000000154,0.46441627070615454
-0.03978731490310471,0.1693382799337503,5.455000000000156,0.4430800209585494
-0.041084966389331984,0.1724225967883336,5.462000000000159,0.4428765536301549
-0.016945668739177962,0.16829181533910603,5.468000000000161,0.4405474920564402
-0.021378511208681228,0.18284140177195307,5.475000000000163,0.46460482457780383
-0.04069259304968171,0.17126140792768016,5.482000000000165,0.44904046274272635
-0.0372531892434117,0.16987742378235654,5.490000000000168,0.4512449015281897
-0.037776080837501,0.16888275225315322,5.49700000000017,0.4418845332539802
-0.03907492664320954,0.17196733961110194,5.504000000000173,0.4419002207668106
-0.03959673644552551,0.17097142703928117,5.511000000000175,0.4415578785351238
-0.03615798338543838,0.1695876150916295,5.519000000000178,0.4504497616226462
-0.03668152533928176,0.16859311565784288,5.52600000000018,0.4412020287079804
-0.03798102111854497,0.1716778750090141,5.533000000000182,0.44122454632415903
-0.025780933824509043,0.17395127214310255,5.539000000000184,0.4482421462259666
-0.033530248120521015,0.16595573938582137,5.5480000000001874,0.46150697026057874
-0.03483161520449095,0.16904206487487547,5.55500000000019,0.44074776396466725
-0.022633398103935817,0.171317027216836,5.561000000000192,0.4476891077482752
-0.01705636102424092,0.18348041971517426,5.568000000000194,0.46463933753137066
-0.01427640463709612,0.17061217529029504,5.574000000000196,0.44931443227946927
-0.018710832180247657,0.1851603838372256,5.5810000000001985,0.46203200819171547
-0.01298937632470174,0.1715650037336931,5.5870000000002005,0.44899508845804753
-0.039333800280622874,0.18083935901579734,5.594000000000203,0.45526309705232976
-0.026567724442260958,0.17468732837113174,5.601000000000205,0.46614854331499517
-0.01774368711705833,0.1721797066034182,5.609000000000208,0.45562169741896136
-0.019017607291295594,0.17264598401224,5.6170000000002105,0.4522345965190976
-0.03964215001540068,0.16962930911250124,5.625000000000213,0.4616246084837498
-0.018744064333720573,0.18326822227733355,5.6320000000002155,0.45436416397281826
-0.03451726628991918,0.1718846040118731,5.640000000000218,0.4567914054285104
-0.022319235857359995,0.17415787838527477,5.64600000000022,0.445936544918283
-0.04306265409156207,0.17854704529371138,5.655000000000223,0.4652023425096218
-0.011945351123887716,0.18147486095444298,5.663000000000226,0.46355176916401675
-0.02426630313108556,0.17556906625284224,5.669000000000228,0.45705092872677416
-0.015443632445576222,0.17306092088782715,5.6770000000002305,0.45372873687231435
-0.01671891844796301,0.17352667501027205,5.685000000000233,0.4504110275890918
-0.030704994419280242,0.17463200745803603,5.693000000000236,0.46167406572259245
-0.013090425959934041,0.18250042824246404,5.700000000000238,0.45339905855968254
